,index,AceDbF,Cource,FirstSecond,OpponentPlayer,Server,Set,Speed,TotalGame,Tournament,WinLose,ScoreServer,ScoreReturner,Side,WonA,WonB
0,0,,w,1,ベンジャミン・ベッカー,別,1,,1,201608シンシナティ,×,0,0,Deuce,0,1
1,1,Do,o,2,ベンジャミン・ベッカー,別,1,,1,201608シンシナティ,○,0,15,Ad,1,0
2,2,,w,1,ベンジャミン・ベッカー,別,1,,1,201608シンシナティ,×,15,15,Deuce,0,1
3,3,,w,1,ベンジャミン・ベッカー,別,1,,1,201608シンシナティ,×,15,30,Ad,0,1
4,4,,c,1,ベンジャミン・ベッカー,別,1,,1,201608シンシナティ,○,15,40,Deuce,1,0
5,5,Dn,n,2,ベンジャミン・ベッカー,別,1,,1,201608シンシナティ,○,30,40,Ad,1,0
6,6,,c,1,ベンジャミン・ベッカー,別,1,,1,201608シンシナティ,○,40,40,Deuce,1,0
7,7,,c,2,ベンジャミン・ベッカー,別,1,,1,201608シンシナティ,○,Ad,40,Ad,1,0
8,8,,w,1,ベンジャミン・ベッカー,別,1,,1,201608シンシナティ,×,,,Deuce,0,1
9,16,,w,1,ベンジャミン・ベッカー,圭,1,,2,201608シンシナティ,×,0,0,Deuce,0,1
10,17,,c,1,ベンジャミン・ベッカー,圭,1,,2,201608シンシナティ,○,0,15,Ad,1,0
11,18,,c,2,ベンジャミン・ベッカー,圭,1,,2,201608シンシナティ,○,15,15,Deuce,1,0
12,19,Ac,c,1,ベンジャミン・ベッカー,圭,1,,2,201608シンシナティ,○,30,15,Ad,1,0
13,20,,c,2,ベンジャミン・ベッカー,圭,1,,2,201608シンシナティ,×,40,15,Deuce,0,1
14,21,,w,2,ベンジャミン・ベッカー,圭,1,,2,201608シンシナティ,○,40,30,Ad,1,0
15,36,,c,1,ベンジャミン・ベッカー,別,1,,3,201608シンシナティ,○,0,0,Deuce,1,0
16,37,,c,1,ベンジャミン・ベッカー,別,1,,3,201608シンシナティ,×,15,0,Ad,0,1
17,38,,w,1,ベンジャミン・ベッカー,別,1,,3,201608シンシナティ,×,15,15,Deuce,0,1
18,39,,c,1,ベンジャミン・ベッカー,別,1,,3,201608シンシナティ,○,15,30,Ad,1,0
19,40,,c,2,ベンジャミン・ベッカー,別,1,,3,201608シンシナティ,×,30,30,Deuce,0,1
20,41,Ku,w,1,ベンジャミン・ベッカー,別,1,,3,201608シンシナティ,×,30,40,Ad,0,1
21,62,,w,2,ベンジャミン・ベッカー,圭,1,,4,201608シンシナティ,×,0,0,Deuce,0,1
22,63,,w,1,ベンジャミン・ベッカー,圭,1,,4,201608シンシナティ,○,0,15,Ad,1,0
23,64,,w,1,ベンジャミン・ベッカー,圭,1,,4,201608シンシナティ,○,15,15,Deuce,1,0
24,65,,w,1,ベンジャミン・ベッカー,圭,1,,4,201608シンシナティ,○,30,15,Ad,1,0
25,66,Ku,b,2,ベンジャミン・ベッカー,圭,1,,4,201608シンシナティ,○,40,15,Deuce,1,0
26,92,,c,1,ベンジャミン・ベッカー,別,1,,5,201608シンシナティ,○,0,0,Deuce,1,0
27,93,,c,1,ベンジャミン・ベッカー,別,1,,5,201608シンシナティ,○,15,0,Ad,1,0
28,94,,c,2,ベンジャミン・ベッカー,別,1,,5,201608シンシナティ,○,30,0,Deuce,1,0
29,95,,w,2,ベンジャミン・ベッカー,別,1,,5,201608シンシナティ,○,40,0,Ad,1,0
30,125,,c,2,ベンジャミン・ベッカー,圭,1,,6,201608シンシナティ,○,0,0,Deuce,1,0
31,126,Dn,n,2,ベンジャミン・ベッカー,圭,1,,6,201608シンシナティ,×,15,0,Ad,0,1
32,127,,w,1,ベンジャミン・ベッカー,圭,1,,6,201608シンシナティ,○,15,15,Deuce,1,0
33,128,,w,2,ベンジャミン・ベッカー,圭,1,,6,201608シンシナティ,○,30,15,Ad,1,0
34,129,,c,1,ベンジャミン・ベッカー,圭,1,,6,201608シンシナティ,○,40,15,Deuce,1,0
35,164,,b,2,ベンジャミン・ベッカー,別,1,,7,201608シンシナティ,×,0,0,Deuce,0,1
36,165,,w,1,ベンジャミン・ベッカー,別,1,,7,201608シンシナティ,×,0,15,Ad,0,1
37,166,,c,2,ベンジャミン・ベッカー,別,1,,7,201608シンシナティ,○,0,30,Deuce,1,0
38,167,,c,2,ベンジャミン・ベッカー,別,1,,7,201608シンシナティ,○,15,30,Ad,1,0
39,168,,b,2,ベンジャミン・ベッカー,別,1,,7,201608シンシナティ,×,30,30,Deuce,0,1
40,169,,b,2,ベンジャミン・ベッカー,別,1,,7,201608シンシナティ,○,30,40,Ad,1,0
41,170,,c,1,ベンジャミン・ベッカー,別,1,,7,201608シンシナティ,○,40,40,Deuce,1,0
42,171,Do,o,2,ベンジャミン・ベッカー,別,1,,7,201608シンシナティ,○,Ad,40,Ad,1,0
43,0,,c,2,ベンジャミン・ベッカー,圭,2,,1,201608シンシナティ,×,0,0,Deuce,0,1
44,1,Ds,s,2,ベンジャミン・ベッカー,圭,2,,1,201608シンシナティ,×,0,15,Ad,0,1
45,2,,c,1,ベンジャミン・ベッカー,圭,2,,1,201608シンシナティ,×,0,30,Deuce,0,1
46,3,,w,1,ベンジャミン・ベッカー,圭,2,,1,201608シンシナティ,○,0,40,Ad,1,0
47,4,,w,2,ベンジャミン・ベッカー,圭,2,,1,201608シンシナティ,○,15,40,Deuce,1,0
48,5,,w,1,ベンジャミン・ベッカー,圭,2,,1,201608シンシナティ,○,30,40,Ad,1,0
49,6,,w,2,ベンジャミン・ベッカー,圭,2,,1,201608シンシナティ,×,40,40,Deuce,0,1
50,7,,b,1,ベンジャミン・ベッカー,圭,2,,1,201608シンシナティ,○,40,Ad,Ad,1,0
51,9,,w,1,ベンジャミン・ベッカー,圭,2,,1,201608シンシナティ,○,Ad,40,Ad,1,0
52,10,,c,2,ベンジャミン・ベッカー,圭,2,,1,201608シンシナティ,×,,,Deuce,0,1
