,index,AceDbF,Cource,FirstSecond,OpponentPlayer,Server,Set,Speed,TotalGame,Tournament,WinLose,ScoreServer,ScoreReturner,Side,WonA,WonB
0,0,,w,1,ビクトル・トロイツキ,瀞,1.0,,1,201605ローマ,×,0,0,Deuce,0,1
1,1,,c,1,ビクトル・トロイツキ,瀞,1.0,,1,201605ローマ,○,0,15,Ad,1,0
2,2,,w,2,ビクトル・トロイツキ,瀞,1.0,,1,201605ローマ,○,15,15,Deuce,1,0
3,3,,w,1,ビクトル・トロイツキ,瀞,1.0,,1,201605ローマ,×,30,15,Ad,0,1
4,4,,c,1,ビクトル・トロイツキ,瀞,1.0,,1,201605ローマ,×,30,30,Deuce,0,1
5,5,,w,1,ビクトル・トロイツキ,瀞,1.0,,1,201605ローマ,○,30,40,Ad,1,0
6,6,,w,1,ビクトル・トロイツキ,瀞,1.0,,1,201605ローマ,×,40,40,Deuce,0,1
7,7,,b,2,ビクトル・トロイツキ,瀞,1.0,,1,201605ローマ,○,40,Ad,Ad,1,0
8,10,,w,1,ビクトル・トロイツキ,瀞,1.0,,1,201605ローマ,×,,,Deuce,0,1
9,20,,w,1,ビクトル・トロイツキ,圭,1.0,,2,201605ローマ,○,0,0,Deuce,1,0
10,21,,w,2,ビクトル・トロイツキ,圭,1.0,,2,201605ローマ,○,15,0,Ad,1,0
11,22,,b,1,ビクトル・トロイツキ,圭,1.0,,2,201605ローマ,○,30,0,Deuce,1,0
12,23,,b,1,ビクトル・トロイツキ,圭,1.0,,2,201605ローマ,×,40,0,Ad,0,1
13,24,,b,1,ビクトル・トロイツキ,圭,1.0,,2,201605ローマ,×,40,15,Deuce,0,1
14,25,,w,2,ビクトル・トロイツキ,圭,1.0,201,2,201605ローマ,○,40,30,Ad,1,0
15,42,,c,1,ビクトル・トロイツキ,瀞,1.0,,3,201605ローマ,×,0,0,Deuce,0,1
16,43,,b,2,ビクトル・トロイツキ,瀞,1.0,,3,201605ローマ,×,0,15,Ad,0,1
17,44,,b,2,ビクトル・トロイツキ,瀞,1.0,,3,201605ローマ,×,0,30,Deuce,0,1
18,45,,w,1,ビクトル・トロイツキ,瀞,1.0,201,3,201605ローマ,×,0,40,Ad,0,1
19,66,,c,1,ビクトル・トロイツキ,圭,1.0,,3,201605ローマ,○,,,Deuce,1,0
20,98,,w,1,ビクトル・トロイツキ,瀞,1.0,,4,201605ローマ,○,0,0,Deuce,1,0
21,99,,c,1,ビクトル・トロイツキ,瀞,1.0,,4,201605ローマ,×,15,0,Ad,0,1
22,100,,w,1,ビクトル・トロイツキ,瀞,1.0,,4,201605ローマ,×,15,15,Deuce,0,1
23,101,,w,1,ビクトル・トロイツキ,瀞,1.0,,4,201605ローマ,×,15,30,Ad,0,1
24,102,,c,1,ビクトル・トロイツキ,瀞,1.0,,4,201605ローマ,○,15,40,Deuce,1,0
25,103,,w,1,ビクトル・トロイツキ,瀞,1.0,100,4,201605ローマ,×,30,40,Ad,0,1
26,136,,b,1,ビクトル・トロイツキ,圭,1.0,,5,201605ローマ,○,0,0,Deuce,1,0
27,137,,b,2,ビクトル・トロイツキ,圭,1.0,,5,201605ローマ,○,15,0,Ad,1,0
28,138,,c,2,ビクトル・トロイツキ,圭,1.0,,5,201605ローマ,×,30,0,Deuce,0,1
29,139,,w,1,ビクトル・トロイツキ,圭,1.0,,5,201605ローマ,×,30,15,Ad,0,1
30,140,,w,1,ビクトル・トロイツキ,圭,1.0,,5,201605ローマ,○,30,30,Deuce,1,0
31,141,,w,1,ビクトル・トロイツキ,圭,1.0,,5,201605ローマ,○,40,30,Ad,1,0
32,180,,c,1,ビクトル・トロイツキ,瀞,1.0,,6,201605ローマ,×,0,0,Deuce,0,1
33,181,,w,1,ビクトル・トロイツキ,瀞,1.0,,6,201605ローマ,×,0,15,Ad,0,1
34,182,,w,1,ビクトル・トロイツキ,瀞,1.0,,6,201605ローマ,×,0,30,Deuce,0,1
35,183,,w,1,ビクトル・トロイツキ,瀞,1.0,125,6,201605ローマ,×,0,40,Ad,0,1
