,index,AceDbF,Cource,FirstSecond,OpponentPlayer,Server,Set,Speed,TotalGame,Tournament,WinLose,ScoreServer,ScoreReturner,Side,WonA,WonB
0,0,,b,2,アンディ・マレー,餡,1,,1,201608USオープン,○,0,0,Deuce,1,0
1,1,,c,1,アンディ・マレー,餡,1,,1,201608USオープン,○,15,0,Ad,1,0
2,2,,c,1,アンディ・マレー,餡,1,,1,201608USオープン,○,30,0,Deuce,1,0
3,3,,c,2,アンディ・マレー,餡,1,,1,201608USオープン,×,40,0,Ad,0,1
4,4,,w,1,アンディ・マレー,餡,1,,1,201608USオープン,×,40,15,Deuce,0,1
5,5,,c,1,アンディ・マレー,餡,1,,1,201608USオープン,×,40,30,Ad,0,1
6,6,,c,2,アンディ・マレー,餡,1,,1,201608USオープン,×,40,40,Deuce,0,1
7,7,Ac,c,1,アンディ・マレー,餡,1,,1,201608USオープン,×,40,Ad,Ad,0,1
8,8,,b,2,アンディ・マレー,餡,1,,1,201608USオープン,○,,,Deuce,1,0
9,11,,c,2,アンディ・マレー,餡,1,,1,201608USオープン,×,Ad,40,Ad,0,1
10,16,,c,1,アンディ・マレー,圭,1,,2,201608USオープン,○,0,0,Deuce,1,0
11,17,,w,1,アンディ・マレー,圭,1,,2,201608USオープン,○,15,0,Ad,1,0
12,18,,b,2,アンディ・マレー,圭,1,,2,201608USオープン,×,30,0,Deuce,0,1
13,19,,w,2,アンディ・マレー,圭,1,,2,201608USオープン,×,30,15,Ad,0,1
14,20,,w,1,アンディ・マレー,圭,1,,2,201608USオープン,○,30,30,Deuce,1,0
15,21,,b,1,アンディ・マレー,圭,1,,2,201608USオープン,○,40,30,Ad,1,0
16,36,Ac,c,1,アンディ・マレー,餡,1,,3,201608USオープン,×,0,0,Deuce,0,1
17,37,,w,1,アンディ・マレー,餡,1,,3,201608USオープン,×,0,15,Ad,0,1
18,38,,c,1,アンディ・マレー,餡,1,,3,201608USオープン,×,0,30,Deuce,0,1
19,39,,w,2,アンディ・マレー,餡,1,,3,201608USオープン,×,0,40,Ad,0,1
