,index,AceDbF,Cource,FirstSecond,OpponentPlayer,Server,Set,Speed,TotalGame,Tournament,WinLose,ScoreServer,ScoreReturner,Side,WonA,WonB
51,265,,c,2,マキシム・ジャンビエ,圭,1.0,,9,201805全仏,○,30,0,Deuce,1,0
52,266,,b,2,マキシム・ジャンビエ,圭,1.0,,9,201805全仏,×,40,0,Ad,0,1
53,267,,c,2,マキシム・ジャンビエ,圭,1.0,,9,201805全仏,○,40,15,Deuce,1,0
54,324,,w,1,マキシム・ジャンビエ,蛇,1.0,,10,201805全仏,○,0,0,Deuce,1,0
55,325,,w,2,マキシム・ジャンビエ,蛇,1.0,,10,201805全仏,×,15,0,Ad,0,1
56,326,,w,2,マキシム・ジャンビエ,蛇,1.0,,10,201805全仏,×,15,15,Deuce,0,1
57,327,,w,2,マキシム・ジャンビエ,蛇,1.0,,10,201805全仏,○,15,30,Ad,1,0
58,328,,b,2,マキシム・ジャンビエ,蛇,1.0,,10,201805全仏,×,30,30,Deuce,0,1
59,329,,c,1,マキシム・ジャンビエ,蛇,1.0,201,10,201805全仏,×,30,40,Ad,0,1
60,392,,c,1,マキシム・ジャンビエ,圭,1.0,,11,201805全仏,○,0,0,Deuce,1,0
61,393,,w,1,マキシム・ジャンビエ,圭,1.0,,11,201805全仏,○,15,0,Ad,1,0
62,394,,w,2,マキシム・ジャンビエ,圭,1.0,,11,201805全仏,×,30,0,Deuce,0,1
63,395,,w,2,マキシム・ジャンビエ,圭,1.0,,11,201805全仏,×,30,15,Ad,0,1
64,396,,b,2,マキシム・ジャンビエ,圭,1.0,,11,201805全仏,○,30,30,Deuce,1,0
65,397,,c,1,マキシム・ジャンビエ,圭,1.0,,11,201805全仏,○,40,30,Ad,1,0
66,466,,w,1,マキシム・ジャンビエ,蛇,1.0,,12,201805全仏,×,0,0,Deuce,0,1
67,467,,c,1,マキシム・ジャンビエ,蛇,1.0,,12,201805全仏,×,0,15,Ad,0,1
68,468,,b,2,マキシム・ジャンビエ,蛇,1.0,,12,201805全仏,○,0,30,Deuce,1,0
69,469,,w,2,マキシム・ジャンビエ,蛇,1.0,,12,201805全仏,×,15,30,Ad,0,1
70,470,,c,1,マキシム・ジャンビエ,蛇,1.0,,12,201805全仏,×,15,40,Deuce,0,1
71,0,,w,2,マキシム・ジャンビエ,圭,1.0,,13,201805全仏,○,0,0,Deuce,1,0
72,1,,c,2,マキシム・ジャンビエ,蛇,1.0,,13,201805全仏,○,1,0,Ad,1,0
73,2,,w,1,マキシム・ジャンビエ,蛇,1.0,,13,201805全仏,○,2,0,Deuce,1,0
74,3,,c,1,マキシム・ジャンビエ,圭,1.0,,13,201805全仏,○,3,0,Ad,1,0
75,4,,b,2,マキシム・ジャンビエ,圭,1.0,,13,201805全仏,○,4,0,Deuce,1,0
76,5,,c,2,マキシム・ジャンビエ,蛇,1.0,,13,201805全仏,○,5,0,Ad,1,0
77,0,,○,),マキシム・ジャンビエ,蛇,2.0,,1,201805全仏,○,0,0,Deuce,1,0
78,1,,c,2,マキシム・ジャンビエ,蛇,2.0,,1,201805全仏,×,15,0,Ad,0,1
79,2,,c,2,マキシム・ジャンビエ,蛇,2.0,,1,201805全仏,×,15,15,Deuce,0,1
80,3,,c,2,マキシム・ジャンビエ,蛇,2.0,,1,201805全仏,○,15,30,Ad,1,0
81,4,,w,2,マキシム・ジャンビエ,蛇,2.0,,1,201805全仏,○,30,30,Deuce,1,0
82,5,,c,2,マキシム・ジャンビエ,蛇,2.0,,1,201805全仏,○,40,30,Ad,1,0
83,6,,c,1,マキシム・ジャンビエ,蛇,2.0,,1,201805全仏,○,,,Deuce,1,0
84,8,,b,2,マキシム・ジャンビエ,圭,2.0,,2,201805全仏,○,0,0,Deuce,1,0
85,9,,b,2,マキシム・ジャンビエ,圭,2.0,,2,201805全仏,○,15,0,Ad,1,0
86,10,,w,1,マキシム・ジャンビエ,圭,2.0,,2,201805全仏,○,30,0,Deuce,1,0
87,11,,c,1,マキシム・ジャンビエ,圭,2.0,,2,201805全仏,○,40,0,Ad,1,0
88,13,,c,2,マキシム・ジャンビエ,蛇,2.0,,1,201805全仏,○,0,15,Ad,1,0
89,15,,c,2,マキシム・ジャンビエ,蛇,2.0,,1,201805全仏,○,30,15,Ad,1,0
90,16,,c,1,マキシム・ジャンビエ,蛇,2.0,,1,201805全仏,○,40,15,Deuce,1,0
91,22,,b,2,マキシム・ジャンビエ,蛇,2.0,,3,201805全仏,×,0,0,Deuce,0,1
92,23,Dn,n,2,マキシム・ジャンビエ,蛇,2.0,,3,201805全仏,○,0,15,Ad,1,0
93,24,,b,2,マキシム・ジャンビエ,蛇,2.0,,3,201805全仏,×,15,15,Deuce,0,1
94,25,,c,1,マキシム・ジャンビエ,蛇,2.0,,3,201805全仏,×,15,30,Ad,0,1
95,26,,c,2,マキシム・ジャンビエ,蛇,2.0,120,3,201805全仏,×,15,40,Deuce,0,1
96,42,,b,1,マキシム・ジャンビエ,圭,2.0,,4,201805全仏,○,0,0,Deuce,1,0
97,43,,w,1,マキシム・ジャンビエ,圭,2.0,,4,201805全仏,○,15,0,Ad,1,0
98,44,,c,2,マキシム・ジャンビエ,圭,2.0,,4,201805全仏,○,30,0,Deuce,1,0
99,45,,w,2,マキシム・ジャンビエ,圭,2.0,,4,201805全仏,×,40,0,Ad,0,1
100,46,,w,1,マキシム・ジャンビエ,圭,2.0,,4,201805全仏,○,40,15,Deuce,1,0
101,67,,c,1,マキシム・ジャンビエ,蛇,2.0,,5,201805全仏,×,0,0,Deuce,0,1
102,68,,w,1,マキシム・ジャンビエ,蛇,2.0,,5,201805全仏,×,0,15,Ad,0,1
103,69,,c,2,マキシム・ジャンビエ,蛇,2.0,,5,201805全仏,○,0,30,Deuce,1,0
104,70,,w,1,マキシム・ジャンビエ,蛇,2.0,,5,201805全仏,×,15,30,Ad,0,1
105,71,,w,2,マキシム・ジャンビエ,蛇,2.0,122,5,201805全仏,×,15,40,Deuce,0,1
106,97,,w,1,マキシム・ジャンビエ,圭,2.0,,6,201805全仏,○,0,0,Deuce,1,0
107,98,,w,1,マキシム・ジャンビエ,圭,2.0,,6,201805全仏,○,15,0,Ad,1,0
108,99,,c,1,マキシム・ジャンビエ,圭,2.0,,6,201805全仏,○,30,0,Deuce,1,0
109,100,,b,1,マキシム・ジャンビエ,圭,2.0,,6,201805全仏,×,40,0,Ad,0,1
110,101,,w,2,マキシム・ジャンビエ,圭,2.0,126,6,201805全仏,○,40,15,Deuce,1,0
111,132,,w,2,マキシム・ジャンビエ,蛇,2.0,,7,201805全仏,×,0,0,Deuce,0,1
112,133,,c,1,マキシム・ジャンビエ,蛇,2.0,,7,201805全仏,×,0,15,Ad,0,1
113,134,,c,2,マキシム・ジャンビエ,蛇,2.0,,7,201805全仏,×,0,30,Deuce,0,1
114,135,,w,1,マキシム・ジャンビエ,蛇,2.0,,7,201805全仏,○,0,40,Ad,1,0
115,136,,b,2,マキシム・ジャンビエ,蛇,2.0,,7,201805全仏,×,15,40,Deuce,0,1
116,172,,b,2,マキシム・ジャンビエ,圭,2.0,,8,201805全仏,○,0,0,Deuce,1,0
117,173,,b,2,マキシム・ジャンビエ,圭,2.0,,8,201805全仏,×,15,0,Ad,0,1
118,174,Aw,w,1,マキシム・ジャンビエ,圭,2.0,,8,201805全仏,○,15,15,Deuce,1,0
119,175,,c,1,マキシム・ジャンビエ,圭,2.0,,8,201805全仏,○,30,15,Ad,1,0
120,176,,c,2,マキシム・ジャンビエ,圭,2.0,,8,201805全仏,○,40,15,Deuce,1,0
121,217,,c,1,マキシム・ジャンビエ,蛇,2.0,,9,201805全仏,×,0,0,Deuce,0,1
122,218,,c,1,マキシム・ジャンビエ,蛇,2.0,,9,201805全仏,×,0,15,Ad,0,1
123,219,,w,1,マキシム・ジャンビエ,蛇,2.0,,9,201805全仏,×,0,30,Deuce,0,1
124,220,,w,1,マキシム・ジャンビエ,蛇,2.0,,9,201805全仏,×,0,40,Ad,0,1
125,265,,w,1,マキシム・ジャンビエ,圭,2.0,,10,201805全仏,○,0,0,Deuce,1,0
126,266,,w,2,マキシム・ジャンビエ,圭,2.0,,10,201805全仏,×,15,0,Ad,0,1
127,267,,b,2,マキシム・ジャンビエ,圭,2.0,,10,201805全仏,×,15,15,Deuce,0,1
128,268,,w,2,マキシム・ジャンビエ,圭,2.0,,10,201805全仏,×,15,30,Ad,0,1
129,269,,w,1,マキシム・ジャンビエ,圭,2.0,,10,201805全仏,○,15,40,Deuce,1,0
130,270,,b,2,マキシム・ジャンビエ,圭,2.0,,10,201805全仏,○,30,40,Ad,1,0
131,271,,c,1,マキシム・ジャンビエ,圭,2.0,,10,201805全仏,○,40,40,Deuce,1,0
132,272,,w,1,マキシム・ジャンビエ,圭,2.0,,10,201805全仏,○,Ad,40,Ad,1,0
133,0,,b,2,マキシム・ジャンビエ,蛇,3.0,,1,201805全仏,×,0,0,Deuce,0,1
134,1,,w,2,マキシム・ジャンビエ,蛇,3.0,,1,201805全仏,○,0,15,Ad,1,0
135,2,,w,1,マキシム・ジャンビエ,蛇,3.0,,1,201805全仏,○,15,15,Deuce,1,0
136,3,,w,1,マキシム・ジャンビエ,蛇,3.0,,1,201805全仏,×,30,15,Ad,0,1
137,4,,w,2,マキシム・ジャンビエ,蛇,3.0,,1,201805全仏,×,30,30,Deuce,0,1
138,5,,c,2,マキシム・ジャンビエ,蛇,3.0,,1,201805全仏,○,30,40,Ad,1,0
139,6,,w,1,マキシム・ジャンビエ,蛇,3.0,,1,201805全仏,×,40,40,Deuce,0,1
140,7,,w,2,マキシム・ジャンビエ,蛇,3.0,138,1,201805全仏,×,40,Ad,Ad,0,1
141,8,,b,2,マキシム・ジャンビエ,蛇,3.0,,1,201805全仏,×,,,Deuce,0,1
142,16,,w,1,マキシム・ジャンビエ,圭,3.0,,2,201805全仏,○,0,0,Deuce,1,0
143,17,,c,1,マキシム・ジャンビエ,圭,3.0,,2,201805全仏,○,15,0,Ad,1,0
144,18,,w,1,マキシム・ジャンビエ,圭,3.0,,2,201805全仏,×,30,0,Deuce,0,1
145,19,,b,1,マキシム・ジャンビエ,圭,3.0,,2,201805全仏,○,30,15,Ad,1,0
146,20,,w,2,マキシム・ジャンビエ,圭,3.0,,2,201805全仏,×,40,15,Deuce,0,1
147,21,,c,2,マキシム・ジャンビエ,圭,3.0,,2,201805全仏,○,40,30,Ad,1,0
148,36,,c,2,マキシム・ジャンビエ,蛇,3.0,,3,201805全仏,×,0,0,Deuce,0,1
149,37,,w,2,マキシム・ジャンビエ,蛇,3.0,,3,201805全仏,×,0,15,Ad,0,1
150,38,,b,2,マキシム・ジャンビエ,蛇,3.0,,3,201805全仏,○,0,30,Deuce,1,0
