,index,AceDbF,Cource,FirstSecond,OpponentPlayer,Server,Set,Speed,TotalGame,Tournament,WinLose,ScoreServer,ScoreReturner,Side,WonA,WonB
0,0,,w,1,グリゴール・ディミドロフ,虞,1.0,181,1,201805ローマ,×,0,0,Deuce,0,1
1,1,,c,1,グリゴール・ディミドロフ,虞,1.0,220,1,201805ローマ,×,0,15,Ad,0,1
2,2,,c,1,グリゴール・ディミドロフ,虞,1.0,221,1,201805ローマ,×,0,30,Deuce,0,1
3,3,,w,1,グリゴール・ディミドロフ,虞,1.0,196,1,201805ローマ,×,0,40,Ad,0,1
4,4,,w,1,グリゴール・ディミドロフ,虞,1.0,181,1,201805ローマ,×,,,Deuce,0,1
5,8,,c,1,グリゴール・ディミドロフ,圭,1.0,182,2,201805ローマ,○,0,0,Deuce,1,0
6,9,,w,2,グリゴール・ディミドロフ,圭,1.0,139,2,201805ローマ,○,15,0,Ad,1,0
7,10,,b,1,グリゴール・ディミドロフ,圭,1.0,170,2,201805ローマ,×,30,0,Deuce,0,1
8,11,,w,1,グリゴール・ディミドロフ,圭,1.0,178,2,201805ローマ,○,30,15,Ad,1,0
9,12,,c,2,グリゴール・ディミドロフ,圭,1.0,154,2,201805ローマ,×,40,15,Deuce,0,1
10,13,,w,1,グリゴール・ディミドロフ,圭,1.0,147,2,201805ローマ,○,40,30,Ad,1,0
11,24,,c,2,グリゴール・ディミドロフ,虞,1.0,160,3,201805ローマ,×,0,0,Deuce,0,1
12,25,,c,1,グリゴール・ディミドロフ,虞,1.0,189,3,201805ローマ,○,0,15,Ad,1,0
13,26,,b,2,グリゴール・ディミドロフ,虞,1.0,151,3,201805ローマ,×,15,15,Deuce,0,1
14,27,,w,1,グリゴール・ディミドロフ,虞,1.0,,3,201805ローマ,×,15,30,Ad,0,1
15,28,,w,1,グリゴール・ディミドロフ,虞,1.0,176,3,201805ローマ,○,15,40,Deuce,1,0
16,29,,c,1,グリゴール・ディミドロフ,虞,1.0,183,3,201805ローマ,×,30,40,Ad,0,1
17,46,,w,2,グリゴール・ディミドロフ,圭,1.0,140,4,201805ローマ,×,0,0,Deuce,0,1
